Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
878,CA-2021-10139,2021-09-09,2021-09-13,Second Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,26540,East,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,5000.0,10,0.0,1000.0
879,CA-2024-20104,2024-03-02,2024-03-04,First Class,CUS-GG-10007,Sanjit Chand,Corporate,Philadelphia,Pennsylvania,United States,20529,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,7000.0,10,0.3,70.0
880,CA-2024-10403,2024-06-25,2024-06-27,First Class,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,78495,Central,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,640.0,1,0.2,3.2
881,CA-2024-10280,2024-11-22,2024-11-23,Standard Class,CUS-KK-10011,Anna Andreadi,Consumer,Los Angeles,California,United States,46010,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,999.0,1,0.0,79.92
882,CA-2024-20153,2024-06-27,2024-06-28,First Class,CUS-MM-10013,Lycoris Saunders,Corporate,Phoenix,Arizona,United States,67218,West,OFF-ST-10004186,Office Supplies,Storage,Eldon Storage Cabinet,552.0,6,0.0,88.32
883,CA-2022-10285,2022-02-18,2022-02-19,First Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,16102,West,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,5600.0,10,0.0,1568.0
884,CA-2023-20158,2023-04-22,2023-04-28,First Class,CUS-ZD-10029,Lisa Davis,Consumer,San Diego,California,United States,25833,West,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,3078.0,9,0.1,430.92
885,CA-2023-10070,2023-03-25,2023-03-26,Same Day,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,59192,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,800.0,10,0.0,224.0
886,CA-2023-20169,2023-07-28,2023-07-30,Second Class,CUS-OO-10015,Jane Waco,Consumer,San Antonio,Texas,United States,34604,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Chair,490.0,2,0.3,4.9
887,CA-2021-10609,2021-10-23,2021-10-24,First Class,CUS-AA-10001,Sean Miller,Corporate,Denver,Colorado,United States,59015,West,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,7150.0,13,0.0,1001.0
888,CA-2021-10423,2021-07-11,2021-07-14,Second Class,CUS-XX-10024,Dean Nguyen,Home Office,Dallas,Texas,United States,46239,Central,OFF-AR-10003056,Office Supplies,Art,Sanford Colorific Color Pencils,14.0,2,0.0,3.92
889,CA-2021-10192,2021-05-10,2021-05-16,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,53506,East,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,12.0,1,0.2,0.06
890,CA-2021-10107,2021-04-07,2021-04-08,Same Day,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,71993,South,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,6993.0,7,0.0,559.44
891,CA-2022-10567,2022-05-17,2022-05-18,First Class,CUS-KK-10011,Anna Andreadi,Consumer,Chicago,Illinois,United States,42778,Central,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,2397.6,4,0.4,-327.13
892,CA-2021-20177,2021-01-22,2021-01-25,Standard Class,CUS-PP-10016,Dave Brooks,Corporate,Atlanta,Georgia,United States,84836,South,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,6293.7,7,0.1,62.94
893,CA-2021-20186,2021-01-27,2021-01-28,Standard Class,CUS-ZD-10029,Lisa Davis,Consumer,Seattle,Washington,United States,87477,West,OFF-BI-10003656,Office Supplies,Binders,Cardinal Premiere Easy Open Binders,64.0,4,0.0,12.8
894,CA-2024-10075,2024-08-11,2024-08-13,First Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,41963,West,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,14.0,5,0.3,0.07
895,CA-2024-20275,2024-01-11,2024-01-15,Standard Class,CUS-ZE-10030,Robert Garcia,Home Office,Columbus,Ohio,United States,53379,Central,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,2000.0,8,0.0,280.0
896,CA-2021-10057,2021-08-26,2021-08-28,Standard Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,83259,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,8000.0,8,0.0,400.0
897,CA-2023-20281,2023-06-15,2023-06-19,First Class,CUS-BB-10002,Tamara Chand,Corporate,Denver,Colorado,United States,44161,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Bull-Nose Conference Table,9800.0,7,0.0,392.0
898,CA-2024-10348,2024-09-16,2024-09-22,Standard Class,CUS-QQ-10017,Mark Hamilton,Consumer,Sacramento,California,United States,93956,West,TEC-PH-10004977,Technology,Phones,Samsung Galaxy S23 Ultra,10788.0,12,0.0,755.16
899,CA-2021-20126,2021-09-25,2021-10-01,Standard Class,CUS-KK-10011,Anna Andreadi,Consumer,Portland,Oregon,United States,47730,West,OFF-ST-10000107,Office Supplies,Storage,Stur-D-Stor Heavy Duty Shelving,166.0,1,0.0,29.88
900,CA-2022-10628,2022-11-11,2022-11-13,Second Class,CUS-DD-10004,Tom Ashbrook,Consumer,Minneapolis,Minnesota,United States,24326,Central,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,2400.0,3,0.0,576.0
901,CA-2021-10138,2021-09-24,2021-09-30,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,24150,East,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,3500.0,7,0.0,700.0
902,CA-2021-20263,2021-07-16,2021-07-18,Standard Class,CUS-YY-10025,Phil Fox,Consumer,Los Angeles,California,United States,50128,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,823.5,5,0.1,115.29
903,CA-2024-10022,2024-10-28,2024-10-29,Standard Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,53309,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,256.2,2,0.3,1.28
904,CA-2021-10110,2021-08-29,2021-08-31,First Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,98389,South,OFF-PA-10004675,Office Supplies,Paper,Southworth 25 Cotton Business Paper,19.2,2,0.2,0.1
905,CA-2022-10437,2022-11-10,2022-11-14,Standard Class,CUS-YY-10025,Phil Fox,Consumer,Louisville,Kentucky,United States,49085,South,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,340.8,2,0.2,1.7
906,CA-2022-10354,2022-06-21,2022-06-23,First Class,CUS-RR-10018,Linda Cazamias,Consumer,Las Vegas,Nevada,United States,92251,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,480.0,12,0.5,2.4
907,CA-2021-10543,2021-09-10,2021-09-11,Second Class,CUS-ZY-10050,Edward Young,Home Office,Miami,Florida,United States,85303,South,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,30.0,6,0.0,8.4
908,CA-2021-10112,2021-12-10,2021-12-11,Same Day,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,68153,South,OFF-AR-10002399,Office Supplies,Art,Faber-Castell Art Grip Aquarelle,115.2,12,0.2,1.15
909,CA-2021-20320,2021-10-04,2021-10-05,Standard Class,CUS-ZB-10027,Sarah Johnson,Consumer,Las Vegas,Nevada,United States,75383,West,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,1320.0,8,0.0,264.0
910,CA-2022-20183,2022-07-26,2022-07-27,Standard Class,CUS-ZA-10026,Michael Kennedy,Consumer,Detroit,Michigan,United States,28997,Central,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,30.0,2,0.0,3.0
911,CA-2021-20083,2021-09-05,2021-09-06,Standard Class,CUS-ZE-10030,Robert Garcia,Home Office,San Francisco,California,United States,67143,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,1998.0,2,0.0,159.84
912,CA-2021-20039,2021-01-20,2021-01-24,Same Day,CUS-BB-10002,Tamara Chand,Corporate,Seattle,Washington,United States,98062,West,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,900.0,5,0.0,135.0
913,CA-2023-10125,2023-12-22,2023-12-23,Same Day,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,69609,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Table,5000.0,5,0.0,250.0
914,CA-2022-10495,2022-04-19,2022-04-25,Standard Class,CUS-ZQ-10042,Joshua Robinson,Home Office,San Diego,California,United States,43127,West,TEC-CO-10004722,Technology,Copiers,Sharp AL-1530CS Digital Copier,6600.0,3,0.0,1980.0
915,CA-2023-10183,2023-08-18,2023-08-19,Second Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,89807,Central,FUR-FU-10000010,Furniture,Furnishings,Eldon Fold N Roll Cart,66.0,3,0.0,7.92
916,CA-2024-20312,2024-01-07,2024-01-08,Standard Class,CUS-ZE-10030,Robert Garcia,Home Office,Houston,Texas,United States,38711,Central,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,3300.0,6,0.0,462.0
917,CA-2023-10259,2023-06-02,2023-06-08,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,42441,West,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,3080.0,7,0.2,15.4
918,CA-2021-10056,2021-09-11,2021-09-13,Standard Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,77889,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,1281.0,7,0.0,281.82
919,CA-2023-20264,2023-03-05,2023-03-08,Same Day,CUS-EE-10005,Adrian Barton,Corporate,Chicago,Illinois,United States,73346,Central,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,575.1,3,0.1,57.51
920,CA-2021-10458,2021-10-04,2021-10-05,Standard Class,CUS-ZK-10036,Dorothy White,Corporate,Houston,Texas,United States,93563,Central,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,915.0,10,0.5,4.58
921,CA-2023-20233,2023-01-22,2023-01-27,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Phoenix,Arizona,United States,30886,West,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,448.0,7,0.2,53.76
922,CA-2023-20337,2023-01-25,2023-01-31,First Class,CUS-FF-10006,Ken Lonsdale,Home Office,Jacksonville,Florida,United States,19949,South,OFF-LA-10002762,Office Supplies,Labels,Avery 487 Shipping Labels,104.0,8,0.0,24.96
923,CA-2024-10130,2024-10-27,2024-10-31,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,68287,South,OFF-AP-10003746,Office Supplies,Appliances,Cuisinart Portable Coffee Maker,480.0,6,0.0,76.8
924,CA-2022-10226,2022-06-03,2022-06-07,Second Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,98317,South,TEC-MA-10002412,Technology,Machines,Brother HL-L2350DW Laser Printer,165.0,1,0.0,33.0
925,CA-2024-20003,2024-04-14,2024-04-17,Same Day,CUS-ZE-10030,Robert Garcia,Home Office,Las Vegas,Nevada,United States,56861,West,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,900.0,4,0.1,54.0
926,CA-2022-10614,2022-12-13,2022-12-14,Same Day,CUS-HH-10008,Hunter Lopez,Consumer,Portland,Oregon,United States,92660,West,TEC-PH-10001215,Technology,Phones,Motorola Edge Plus 5G,8250.0,15,0.0,1155.0
927,CA-2023-20101,2023-07-11,2023-07-13,Second Class,CUS-OO-10015,Jane Waco,Consumer,Boston,Massachusetts,United States,52027,East,TEC-AC-10003832,Technology,Accessories,Logitech MX Master Wireless Mouse,240.0,3,0.0,67.2
928,CA-2021-10531,2021-11-15,2021-11-21,Standard Class,CUS-ZW-10048,George Hall,Corporate,Atlanta,Georgia,United States,76918,South,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,191.7,1,0.1,11.5
929,CA-2022-10618,2022-12-07,2022-12-08,First Class,CUS-OO-10015,Jane Waco,Consumer,Milwaukee,Wisconsin,United States,31495,Central,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,65.0,13,0.0,18.2
930,CA-2023-20319,2023-03-19,2023-03-20,Standard Class,CUS-II-10009,Bill Eplett,Home Office,Louisville,Kentucky,United States,95870,South,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,288.0,8,0.0,69.12
931,CA-2022-10174,2022-02-21,2022-02-22,Second Class,CUS-GG-10007,Sanjit Chand,Corporate,Columbus,Ohio,United States,30218,Central,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,1140.0,3,0.0,250.8
932,CA-2023-10097,2023-02-16,2023-02-20,Standard Class,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,53228,Central,OFF-LA-10004654,Office Supplies,Labels,Avery Color Coding Labels,8.0,2,0.2,0.32
933,CA-2022-20145,2022-10-24,2022-10-30,First Class,CUS-ZE-10030,Robert Garcia,Home Office,Las Vegas,Nevada,United States,56938,West,OFF-FA-10004848,Office Supplies,Fasteners,Advantus Map Pins Pack,54.0,9,0.0,12.96
934,CA-2022-20087,2022-05-30,2022-05-31,Same Day,CUS-UU-10021,Alan Shonely,Consumer,Baltimore,Maryland,United States,37983,East,FUR-CH-10002774,Furniture,Chairs,Harbour Creations Executive Chair,448.0,1,0.2,53.76
935,CA-2021-10536,2021-03-01,2021-03-03,First Class,CUS-ZX-10049,Donna Allen,Consumer,Detroit,Michigan,United States,83815,Central,TEC-MA-10004947,Technology,Machines,Zebra GX420t Thermal Label Printer,1520.0,8,0.5,7.6
936,CA-2022-10489,2022-01-09,2022-01-10,Standard Class,CUS-ZP-10041,Betty Martinez,Consumer,Sacramento,California,United States,86756,West,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,432.0,12,0.0,103.68
937,CA-2022-10252,2022-10-21,2022-10-23,Second Class,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,86434,West,OFF-ST-10000107,Office Supplies,Storage,Stur-D-Stor Heavy Duty Shelving,1826.0,11,0.0,328.68
938,CA-2023-20106,2023-10-23,2023-10-26,First Class,CUS-QQ-10017,Mark Hamilton,Consumer,Baltimore,Maryland,United States,42127,East,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,1050.0,6,0.3,10.5
939,CA-2023-10455,2023-12-08,2023-12-14,Standard Class,CUS-ZH-10033,Patricia Taylor,Consumer,Houston,Texas,United States,90335,Central,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,6293.7,9,0.3,31.47
940,CA-2021-10464,2021-01-24,2021-01-25,Same Day,CUS-ZL-10037,Paul Harris,Consumer,Houston,Texas,United States,27647,Central,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,250.0,10,0.5,1.25
941,CA-2022-20269,2022-11-28,2022-12-02,Standard Class,CUS-DD-10004,Tom Ashbrook,Consumer,Chicago,Illinois,United States,84535,Central,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,1464.0,8,0.0,322.08
942,CA-2023-10068,2023-01-21,2023-01-22,First Class,CUS-CC-10003,Raymond Buch,Consumer,Portland,Oregon,United States,72070,West,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,540.0,3,0.0,81.0
943,CA-2023-10208,2023-08-27,2023-08-30,Second Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,17263,East,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chair,1470.0,7,0.0,323.4
944,CA-2023-20046,2023-02-09,2023-02-13,Same Day,CUS-DD-10004,Tom Ashbrook,Consumer,Charlotte,North Carolina,United States,52060,South,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,120.0,8,0.0,12.0
945,CA-2023-10313,2023-07-22,2023-07-27,Standard Class,CUS-NN-10014,Helen Andreada,Home Office,Portland,Oregon,United States,38153,West,FUR-TA-10004919,Furniture,Tables,Lesro Sheffield Coffee Table,1750.0,7,0.0,245.0
946,CA-2024-20286,2024-05-17,2024-05-23,First Class,CUS-ZD-10029,Lisa Davis,Consumer,Charlotte,North Carolina,United States,90766,South,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,896.7,7,0.3,8.97
947,CA-2022-20193,2022-09-25,2022-09-28,First Class,CUS-VV-10022,Chris Cortes,Consumer,Las Vegas,Nevada,United States,30520,West,OFF-FA-10002118,Office Supplies,Fasteners,Stockwell Rubber Bands Gross,30.0,10,0.0,8.4
948,CA-2021-10193,2021-05-20,2021-05-23,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,60678,East,OFF-PA-10004675,Office Supplies,Paper,Southworth 25 Cotton Business Paper,67.2,8,0.3,0.34
949,CA-2024-10024,2024-10-22,2024-10-26,Standard Class,CUS-AA-10001,Sean Miller,Corporate,Sacramento,California,United States,56438,West,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,8.0,2,0.0,1.92
950,CA-2021-10488,2021-10-13,2021-10-15,Standard Class,CUS-ZP-10041,Betty Martinez,Consumer,Sacramento,California,United States,66757,West,OFF-PA-10002365,Office Supplies,Paper,Hammermill CopyPlus Paper Ream,296.0,8,0.0,71.04
951,CA-2021-20197,2021-03-06,2021-03-10,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Nashville,Tennessee,United States,63078,South,TEC-CO-10003740,Technology,Copiers,Canon PC940 Color Copier,6400.0,8,0.0,1536.0
952,CA-2023-10345,2023-09-11,2023-09-13,Standard Class,CUS-QQ-10017,Mark Hamilton,Consumer,Sacramento,California,United States,51480,West,OFF-AR-10002399,Office Supplies,Art,Faber-Castell Art Grip Aquarelle,6.0,1,0.5,0.03
953,CA-2024-10052,2024-12-10,2024-12-11,Standard Class,CUS-BB-10002,Tamara Chand,Corporate,Memphis,Tennessee,United States,89516,South,OFF-FA-10000304,Office Supplies,Fasteners,Staple Holder Set,37.8,7,0.1,5.29
954,CA-2024-20114,2024-10-26,2024-10-31,Second Class,CUS-XX-10024,Dean Nguyen,Home Office,Louisville,Kentucky,United States,42014,South,FUR-BO-10003717,Furniture,Bookcases,Sauder Classic Bookcase,4000.0,10,0.2,160.0
955,CA-2024-10099,2024-02-29,2024-03-01,Same Day,CUS-DD-10004,Tom Ashbrook,Consumer,Milwaukee,Wisconsin,United States,17104,Central,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,324.0,9,0.0,77.76
956,CA-2022-10203,2022-04-13,2022-04-14,Standard Class,CUS-HH-10008,Hunter Lopez,Consumer,Boston,Massachusetts,United States,99381,East,OFF-BI-10003656,Office Supplies,Binders,Cardinal Premiere Easy Open Binders,64.0,8,0.5,0.32
957,CA-2023-10290,2023-09-09,2023-09-14,Standard Class,CUS-LL-10012,Greg Tran,Consumer,Las Vegas,Nevada,United States,59816,West,OFF-PA-10000174,Office Supplies,Paper,Xerox 1881 Copy Paper,154.0,11,0.0,33.88
958,CA-2023-10127,2023-08-30,2023-09-04,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Miami,Florida,United States,70852,South,OFF-EN-10003611,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,18.0,2,0.0,3.96
959,CA-2023-10640,2023-12-10,2023-12-13,Standard Class,CUS-JJ-10010,Seth Vernon,Corporate,San Antonio,Texas,United States,76321,Central,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chair,2100.0,10,0.0,462.0
960,CA-2022-10399,2022-12-20,2022-12-21,Standard Class,CUS-VV-10022,Chris Cortes,Consumer,Chicago,Illinois,United States,20739,Central,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chair,2310.0,11,0.0,508.2
961,CA-2022-20105,2022-04-17,2022-04-22,Second Class,CUS-YY-10025,Phil Fox,Consumer,Memphis,Tennessee,United States,91190,South,TEC-AC-10001500,Technology,Accessories,Kensington 7 Port USB Hub,360.0,10,0.0,86.4
962,CA-2021-10293,2021-02-22,2021-02-24,Standard Class,CUS-MM-10013,Lycoris Saunders,Corporate,Denver,Colorado,United States,23538,West,OFF-ST-10001098,Office Supplies,Storage,Fellowes Super Stor File Drawers,450.0,9,0.0,85.5
963,CA-2023-20291,2023-05-16,2023-05-21,Second Class,CUS-SS-10019,Brad Thomas,Home Office,Denver,Colorado,United States,51466,West,TEC-PH-10000486,Technology,Phones,Apple iPhone 14 Pro,3996.0,5,0.2,39.96
964,CA-2024-10327,2024-10-02,2024-10-08,Standard Class,CUS-OO-10015,Jane Waco,Consumer,Minneapolis,Minnesota,United States,77425,Central,OFF-FA-10002118,Office Supplies,Fasteners,Stockwell Rubber Bands Gross,7.5,5,0.5,0.04
965,CA-2021-10487,2021-10-01,2021-10-04,Standard Class,CUS-ZP-10041,Betty Martinez,Consumer,Sacramento,California,United States,43018,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,220.0,1,0.0,39.6
966,CA-2023-20166,2023-08-11,2023-08-16,Standard Class,CUS-NN-10014,Helen Andreada,Home Office,Portland,Oregon,United States,48025,West,TEC-AC-10000171,Technology,Accessories,Plantronics Savi Wireless Headset,1098.0,6,0.0,241.56
967,CA-2022-10256,2022-02-05,2022-02-06,Same Day,CUS-JJ-10010,Seth Vernon,Corporate,Phoenix,Arizona,United States,94085,West,FUR-FU-10001487,Furniture,Furnishings,Deflecto Superior Image Slanted Sign,40.5,3,0.1,0.2
968,CA-2023-20045,2023-11-14,2023-11-15,Second Class,CUS-II-10009,Bill Eplett,Home Office,San Francisco,California,United States,88895,West,OFF-EN-10000927,Office Supplies,Envelopes,Poly String Button Envelopes,28.8,8,0.1,4.61
969,CA-2024-10159,2024-09-25,2024-09-28,Standard Class,CUS-FF-10006,Ken Lonsdale,Home Office,Philadelphia,Pennsylvania,United States,20011,East,TEC-MA-10000418,Technology,Machines,Cisco SPA 501G IP Phone,1150.2,6,0.1,69.01
970,CA-2024-10326,2024-11-06,2024-11-08,Second Class,CUS-OO-10015,Jane Waco,Consumer,Minneapolis,Minnesota,United States,88231,Central,FUR-BO-10004709,Furniture,Bookcases,Atlantic Metals Mobile Bookcase,1080.0,6,0.0,162.0
971,CA-2022-20129,2022-01-30,2022-02-04,Standard Class,CUS-EE-10005,Adrian Barton,Corporate,Boston,Massachusetts,United States,46595,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Chair,945.0,3,0.1,160.65
972,CA-2024-10646,2024-11-05,2024-11-06,Same Day,CUS-RR-10018,Linda Cazamias,Consumer,Seattle,Washington,United States,50812,West,TEC-CO-10004722,Technology,Copiers,Sharp AL-1530CS Digital Copier,8800.0,4,0.0,2640.0
